time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
17.350 2000 0.578 0.578 2000 0.578 0.578 0.578 0.578
17.375 2000 0.579 0.579 2000 0.579 0.579 0.579 0.579
17.400 2000 0.580 0.580 2000 0.580 0.580 0.580 0.580
17.425 2000 0.581 0.581 2000 0.581 0.581 0.581 0.581
17.450 2000 0.582 0.582 2000 0.582 0.582 0.582 0.582
17.475 2000 0.583 0.583 2000 0.583 0.583 0.583 0.583
17.500 2000 0.583 0.583 2000 0.583 0.583 0.583 0.583
17.525 2000 0.584 0.584 2000 0.584 0.584 0.584 0.584
17.550 2000 0.585 0.585 2000 0.585 0.585 0.585 0.585
17.575 2000 0.586 0.586 2000 0.586 0.586 0.586 0.586
17.600 2000 0.587 0.587 2000 0.587 0.587 0.587 0.587
17.625 2000 0.588 0.588 2000 0.588 0.588 0.588 0.588
17.650 2000 0.588 0.588 2000 0.588 0.588 0.588 0.588
17.675 2000 0.589 0.589 2000 0.589 0.589 0.589 0.589
17.700 2000 0.590 0.590 2000 0.590 0.590 0.590 0.590
17.725 2000 0.591 0.591 2000 0.591 0.591 0.591 0.591
17.750 2000 0.592 0.592 2000 0.592 0.592 0.592 0.592
17.775 2000 0.593 0.593 2000 0.593 0.593 0.593 0.593
17.800 2000 0.593 0.593 2000 0.593 0.593 0.593 0.593
17.825 2000 0.594 0.594 2000 0.594 0.594 0.594 0.594
17.850 2000 0.595 0.595 2000 0.595 0.595 0.595 0.595
17.875 2000 0.596 0.596 2000 0.596 0.596 0.596 0.596
17.900 2000 0.597 0.597 2000 0.597 0.597 0.597 0.597
17.925 2000 0.598 0.598 2000 0.598 0.598 0.598 0.598
17.950 2000 0.598 0.598 2000 0.598 0.598 0.598 0.598
17.975 2000 0.599 0.599 2000 0.599 0.599 0.599 0.599
18.000 2000 0.600 0.600 2000 0.600 0.600 0.600 0.600
18.025 2000 0.601 0.601 2000 0.601 0.601 0.601 0.601
18.050 2000 0.602 0.602 2000 0.602 0.602 0.602 0.602
18.075 2000 0.603 0.603 2000 0.603 0.603 0.603 0.603
18.100 2000 0.603 0.603 2000 0.603 0.603 0.603 0.603
18.125 2000 0.604 0.604 2000 0.604 0.604 0.604 0.604
18.150 2000 0.605 0.605 2000 0.605 0.605 0.605 0.605
18.175 2000 0.606 0.606 2000 0.606 0.606 0.606 0.606
18.200 2000 0.607 0.607 2000 0.607 0.607 0.607 0.607
18.225 2000 0.608 0.608 2000 0.608 0.608 0.608 0.608
18.250 2000 0.608 0.608 2000 0.608 0.608 0.608 0.608
18.275 2000 0.609 0.609 2000 0.609 0.609 0.609 0.609
18.300 2000 0.610 0.610 2000 0.610 0.610 0.610 0.610
18.325 2000 0.611 0.611 2000 0.611 0.611 0.611 0.611
18.350 2000 0.612 0.612 2000 0.612 0.612 0.612 0.612
18.375 2000 0.613 0.613 2000 0.613 0.613 0.613 0.613
18.400 2000 0.613 0.613 2000 0.613 0.613 0.613 0.613
18.425 2000 0.614 0.614 2000 0.614 0.614 0.614 0.614
18.450 2000 0.615 0.615 2000 0.615 0.615 0.615 0.615
18.475 2000 0.616 0.616 2000 0.616 0.616 0.616 0.616
18.500 2000 0.617 0.617 2000 0.617 0.617 0.617 0.617
18.525 2000 0.618 0.618 2000 0.618 0.618 0.618 0.618
18.550 2000 0.618 0.618 2000 0.618 0.618 0.618 0.618
18.575 2000 0.619 0.619 2000 0.619 0.619 0.619 0.619
18.600 2000 0.620 0.620 2000 0.620 0.620 0.620 0.620
18.625 2000 0.621 0.621 2000 0.621 0.621 0.621 0.621
18.650 2000 0.622 0.622 2000 0.622 0.622 0.622 0.622
18.675 2000 0.623 0.623 2000 0.623 0.623 0.623 0.623
18.700 2000 0.623 0.623 2000 0.623 0.623 0.623 0.623
18.725 2000 0.624 0.624 2000 0.624 0.624 0.624 0.624
18.750 2000 0.625 0.625 2000 0.625 0.625 0.625 0.625
18.775 2000 0.626 0.626 2000 0.626 0.626 0.626 0.626
18.800 2000 0.627 0.627 2000 0.627 0.627 0.627 0.627
18.825 2000 0.627 0.627 2000 0.627 0.627 0.627 0.627
18.850 2000 0.628 0.628 2000 0.628 0.628 0.628 0.628
18.875 2000 0.629 0.629 2000 0.629 0.629 0.629 0.629
18.900 2000 0.630 0.630 2000 0.630 0.630 0.630 0.630
18.925 2000 0.631 0.631 2000 0.631 0.631 0.631 0.631
18.950 2000 0.632 0.632 2000 0.632 0.632 0.632 0.632
18.975 2000 0.632 0.632 2000 0.632 0.632 0.632 0.632
19.000 2000 0.633 0.633 2000 0.633 0.633 0.633 0.633
19.025 2000 0.634 0.634 2000 0.634 0.634 0.634 0.634
19.050 2000 0.635 0.635 2000 0.635 0.635 0.635 0.635
19.075 2000 0.636 0.636 2000 0.636 0.636 0.636 0.636
19.100 2000 0.637 0.637 2000 0.637 0.637 0.637 0.637
19.125 2000 0.637 0.637 2000 0.637 0.637 0.637 0.637
19.150 2000 0.638 0.638 2000 0.638 0.638 0.638 0.638
19.175 2000 0.639 0.639 2000 0.639 0.639 0.639 0.639
19.200 2000 0.640 0.640 2000 0.640 0.640 0.640 0.640
19.225 2000 0.641 0.641 2000 0.641 0.641 0.641 0.641
19.250 2000 0.642 0.642 2000 0.642 0.642 0.642 0.642
19.275 2000 0.642 0.642 2000 0.642 0.642 0.642 0.642
19.300 2000 0.643 0.643 2000 0.643 0.643 0.643 0.643
19.325 2000 0.644 0.644 2000 0.644 0.644 0.644 0.644
19.350 2000 0.645 0.645 2000 0.645 0.645 0.645 0.645
19.375 2000 0.646 0.646 2000 0.646 0.646 0.646 0.646
19.400 2000 0.647 0.647 2000 0.647 0.647 0.647 0.647
19.425 2000 0.647 0.647 2000 0.647 0.647 0.647 0.647
19.450 2000 0.648 0.648 2000 0.648 0.648 0.648 0.648
19.475 2000 0.649 0.649 2000 0.649 0.649 0.649 0.649
19.500 2000 0.650 0.650 2000 0.650 0.650 0.650 0.650
19.525 2000 0.651 0.651 2000 0.651 0.651 0.651 0.651
19.550 2000 0.652 0.652 2000 0.652 0.652 0.652 0.652
19.575 2000 0.652 0.652 2000 0.652 0.652 0.652 0.652
19.600 2000 0.653 0.653 2000 0.653 0.653 0.653 0.653
19.625 2000 0.654 0.654 2000 0.654 0.654 0.654 0.654
19.650 2000 0.655 0.655 2000 0.655 0.655 0.655 0.655
19.675 2000 0.656 0.656 2000 0.656 0.656 0.656 0.656
19.700 2000 0.657 0.657 2000 0.657 0.657 0.657 0.657
19.725 2000 0.657 0.657 2000 0.657 0.657 0.657 0.657
19.750 2000 0.658 0.658 2000 0.658 0.658 0.658 0.658
19.775 2000 0.659 0.659 2000 0.659 0.659 0.659 0.659
19.800 2000 0.660 0.660 2000 0.660 0.660 0.660 0.660
19.825 2000 0.661 0.661 2000 0.661 0.661 0.661 0.661
19.850 2000 0.662 0.662 2000 0.662 0.662 0.662 0.662
19.875 2000 0.662 0.662 2000 0.662 0.662 0.662 0.662
19.900 2000 0.663 0.663 2000 0.663 0.663 0.663 0.663
19.925 2000 0.664 0.664 2000 0.664 0.664 0.664 0.664
19.950 2000 0.665 0.665 2000 0.665 0.665 0.665 0.665
19.975 2000 0.666 0.666 2000 0.666 0.666 0.666 0.666
20.000 2000 0.667 0.667 2000 0.667 0.667 0.667 0.667
20.025 2000 0.667 0.667 2000 0.667 0.667 0.667 0.667
20.050 2000 0.668 0.668 2000 0.668 0.668 0.668 0.668
20.075 2000 0.669 0.669 2000 0.669 0.669 0.669 0.669
20.100 2000 0.670 0.670 2000 0.670 0.670 0.670 0.670
20.125 2000 0.671 0.671 2000 0.671 0.671 0.671 0.671
20.150 2000 0.672 0.672 2000 0.672 0.672 0.672 0.672
20.175 2000 0.672 0.672 2000 0.672 0.672 0.672 0.672
20.200 2000 0.673 0.673 2000 0.673 0.673 0.673 0.673
20.225 2000 0.674 0.674 2000 0.674 0.674 0.674 0.674
20.250 2000 0.675 0.675 2000 0.675 0.675 0.675 0.675
20.275 2000 0.676 0.676 2000 0.676 0.676 0.676 0.676
20.300 2000 0.677 0.677 2000 0.677 0.677 0.677 0.677
20.325 2000 0.677 0.677 2000 0.677 0.677 0.677 0.677
20.350 2000 0.678 0.678 2000 0.678 0.678 0.678 0.678
20.375 2000 0.679 0.679 2000 0.679 0.679 0.679 0.679
20.400 2000 0.680 0.680 2000 0.680 0.680 0.680 0.680
20.425 2000 0.681 0.681 2000 0.681 0.681 0.681 0.681
20.450 2000 0.682 0.682 2000 0.682 0.682 0.682 0.682
20.475 2000 0.682 0.682 2000 0.682 0.682 0.682 0.682
20.500 2000 0.683 0.683 2000 0.683 0.683 0.683 0.683
20.525 2000 0.684 0.684 2000 0.684 0.684 0.684 0.684
20.550 2000 0.685 0.685 2000 0.685 0.685 0.685 0.685
20.575 2000 0.686 0.686 2000 0.686 0.686 0.686 0.686
20.600 2000 0.687 0.687 2000 0.687 0.687 0.687 0.687
20.625 2000 0.688 0.688 2000 0.688 0.688 0.688 0.688
20.650 2000 0.688 0.688 2000 0.688 0.688 0.688 0.688
20.675 2000 0.689 0.689 2000 0.689 0.689 0.689 0.689
20.700 2000 0.690 0.690 2000 0.690 0.690 0.690 0.690
20.725 2000 0.691 0.691 2000 0.691 0.691 0.691 0.691
20.750 2000 0.692 0.692 2000 0.692 0.692 0.692 0.692
20.775 2000 0.693 0.693 2000 0.693 0.693 0.693 0.693
20.800 2000 0.693 0.693 2000 0.693 0.693 0.693 0.693
20.825 2000 0.694 0.694 2000 0.694 0.694 0.694 0.694
20.850 2000 0.695 0.695 2000 0.695 0.695 0.695 0.695
20.875 2000 0.696 0.696 2000 0.696 0.696 0.696 0.696
20.900 2000 0.697 0.697 2000 0.697 0.697 0.697 0.697
20.925 2000 0.698 0.698 2000 0.698 0.698 0.698 0.698
20.950 2000 0.698 0.698 2000 0.698 0.698 0.698 0.698
20.975 2000 0.699 0.699 2000 0.699 0.699 0.699 0.699
21.000 2000 0.700 0.700 2000 0.700 0.700 0.700 0.700
21.025 2000 0.701 0.701 2000 0.701 0.701 0.701 0.701
21.050 2000 0.702 0.702 2000 0.702 0.702 0.702 0.702
21.075 2000 0.703 0.703 2000 0.703 0.703 0.703 0.703
21.100 2000 0.703 0.703 2000 0.703 0.703 0.703 0.703
21.125 2000 0.704 0.704 2000 0.704 0.704 0.704 0.704
21.150 2000 0.705 0.705 2000 0.705 0.705 0.705 0.705
21.175 2000 0.706 0.706 2000 0.706 0.706 0.706 0.706
21.200 2000 0.707 0.707 2000 0.707 0.707 0.707 0.707
21.225 2000 0.708 0.708 2000 0.708 0.708 0.708 0.708
21.250 2000 0.708 0.708 2000 0.708 0.708 0.708 0.708
21.275 2000 0.709 0.709 2000 0.709 0.709 0.709 0.709
21.300 2000 0.710 0.710 2000 0.710 0.710 0.710 0.710
21.325 2000 0.711 0.711 2000 0.711 0.711 0.711 0.711
21.350 2000 0.712 0.712 2000 0.712 0.712 0.712 0.712
21.375 2000 0.713 0.713 2000 0.713 0.713 0.713 0.713
21.400 2000 0.713 0.713 2000 0.713 0.713 0.713 0.713
21.425 2000 0.714 0.714 2000 0.714 0.714 0.714 0.714
21.450 2000 0.715 0.715 2000 0.715 0.715 0.715 0.715
21.475 2000 0.716 0.716 2000 0.716 0.716 0.716 0.716
21.500 2000 0.717 0.717 2000 0.717 0.717 0.717 0.717
21.525 2000 0.718 0.718 2000 0.718 0.718 0.718 0.718
21.550 2000 0.718 0.718 2000 0.718 0.718 0.718 0.718
21.575 2000 0.719 0.719 2000 0.719 0.719 0.719 0.719
21.600 2000 0.720 0.720 2000 0.720 0.720 0.720 0.720
21.625 2000 0.721 0.721 2000 0.721 0.721 0.721 0.721
21.650 2000 0.722 0.722 2000 0.722 0.722 0.722 0.722
21.675 2000 0.723 0.723 2000 0.723 0.723 0.723 0.723
21.700 2000 0.723 0.723 2000 0.723 0.723 0.723 0.723
21.725 2000 0.724 0.724 2000 0.724 0.724 0.724 0.724
21.750 2000 0.725 0.725 2000 0.725 0.725 0.725 0.725
21.775 2000 0.726 0.726 2000 0.726 0.726 0.726 0.726
21.800 2000 0.727 0.727 2000 0.727 0.727 0.727 0.727
21.825 2000 0.728 0.728 2000 0.728 0.728 0.728 0.728
21.850 2000 0.728 0.728 2000 0.728 0.728 0.728 0.728
21.875 2000 0.729 0.729 2000 0.729 0.729 0.729 0.729
21.900 2000 0.730 0.730 2000 0.730 0.730 0.730 0.730
21.925 2000 0.731 0.731 2000 0.731 0.731 0.731 0.731
21.950 2000 0.732 0.732 2000 0.732 0.732 0.732 0.732
21.975 2000 0.733 0.733 2000 0.733 0.733 0.733 0.733
22.000 2000 0.733 0.733 2000 0.733 0.733 0.733 0.733
22.025 2000 0.734 0.734 2000 0.734 0.734 0.734 0.734
22.050 2000 0.735 0.735 2000 0.735 0.735 0.735 0.735
22.075 2000 0.736 0.736 2000 0.736 0.736 0.736 0.736
22.100 2000 0.737 0.737 2000 0.737 0.737 0.737 0.737
22.125 2000 0.738 0.738 2000 0.738 0.738 0.738 0.738
22.150 2000 0.738 0.738 2000 0.738 0.738 0.738 0.738
22.175 2000 0.739 0.739 2000 0.739 0.739 0.739 0.739
22.200 2000 0.740 0.740 2000 0.740 0.740 0.740 0.740
22.225 2000 0.741 0.741 2000 0.741 0.741 0.741 0.741
22.250 2000 0.742 0.742 2000 0.742 0.742 0.742 0.742
22.275 2000 0.743 0.743 2000 0.743 0.743 0.743 0.743
22.300 2000 0.743 0.743 2000 0.743 0.743 0.743 0.743
22.325 2000 0.744 0.744 2000 0.744 0.744 0.744 0.744
22.350 2000 0.745 0.745 2000 0.745 0.745 0.745 0.745
22.375 2000 0.746 0.746 2000 0.746 0.746 0.746 0.746
22.400 2000 0.747 0.747 2000 0.747 0.747 0.747 0.747
22.425 2000 0.748 0.748 2000 0.748 0.748 0.748 0.748
22.450 2000 0.748 0.748 2000 0.748 0.748 0.748 0.748
22.475 2000 0.749 0.749 2000 0.749 0.749 0.749 0.749
22.500 2000 0.750 0.750 2000 0.750 0.750 0.750 0.750
22.525 2000 0.751 0.751 2000 0.751 0.751 0.751 0.751
22.550 2000 0.752 0.752 2000 0.752 0.752 0.752 0.752
22.575 2000 0.752 0.752 2000 0.752 0.752 0.752 0.752
22.600 2000 0.753 0.753 2000 0.753 0.753 0.753 0.753
22.625 2000 0.754 0.754 2000 0.754 0.754 0.754 0.754
22.650 2000 0.755 0.755 2000 0.755 0.755 0.755 0.755
22.675 2000 0.756 0.756 2000 0.756 0.756 0.756 0.756
22.700 2000 0.757 0.757 2000 0.757 0.757 0.757 0.757
22.725 2000 0.757 0.757 2000 0.757 0.757 0.757 0.757
22.750 2000 0.758 0.758 2000 0.758 0.758 0.758 0.758
22.775 2000 0.759 0.759 2000 0.759 0.759 0.759 0.759
22.800 2000 0.760 0.760 2000 0.760 0.760 0.760 0.760
22.825 2000 0.761 0.761 2000 0.761 0.761 0.761 0.761
22.850 2000 0.762 0.762 2000 0.762 0.762 0.762 0.762
22.875 2000 0.762 0.762 2000 0.762 0.762 0.762 0.762
22.900 2000 0.763 0.763 2000 0.763 0.763 0.763 0.763
22.925 2000 0.764 0.764 2000 0.764 0.764 0.764 0.764
22.950 2000 0.765 0.765 2000 0.765 0.765 0.765 0.765
22.975 2000 0.766 0.766 2000 0.766 0.766 0.766 0.766
23.000 2000 0.767 0.767 2000 0.767 0.767 0.767 0.767
23.025 2000 0.767 0.767 2000 0.767 0.767 0.767 0.767
23.050 2000 0.768 0.768 2000 0.768 0.768 0.768 0.768
23.075 2000 0.769 0.769 2000 0.769 0.769 0.769 0.769
23.100 2000 0.770 0.770 2000 0.770 0.770 0.770 0.770
23.125 2000 0.771 0.771 2000 0.771 0.771 0.771 0.771
23.150 2000 0.772 0.772 2000 0.772 0.772 0.772 0.772
23.175 2000 0.772 0.772 2000 0.772 0.772 0.772 0.772
23.200 2000 0.773 0.773 2000 0.773 0.773 0.773 0.773
23.225 2000 0.774 0.774 2000 0.774 0.774 0.774 0.774
23.250 2000 0.775 0.775 2000 0.775 0.775 0.775 0.775
23.275 2000 0.776 0.776 2000 0.776 0.776 0.776 0.776
23.300 2000 0.777 0.777 2000 0.777 0.777 0.777 0.777
23.325 2000 0.777 0.777 2000 0.777 0.777 0.777 0.777
23.350 2000 0.778 0.778 2000 0.778 0.778 0.778 0.778
23.375 2000 0.779 0.779 2000 0.779 0.779 0.779 0.779
23.400 2000 0.780 0.780 2000 0.780 0.780 0.780 0.780
23.425 2000 0.781 0.781 2000 0.781 0.781 0.781 0.781
23.450 2000 0.782 0.782 2000 0.782 0.782 0.782 0.782
23.475 2000 0.782 0.782 2000 0.782 0.782 0.782 0.782
23.500 2000 0.783 0.783 2000 0.783 0.783 0.783 0.783
23.525 2000 0.784 0.784 2000 0.784 0.784 0.784 0.784
23.550 2000 0.785 0.785 2000 0.785 0.785 0.785 0.785
23.575 2000 0.786 0.786 2000 0.786 0.786 0.786 0.786
23.600 2000 0.787 0.787 2000 0.787 0.787 0.787 0.787
23.625 2000 0.787 0.787 2000 0.787 0.787 0.787 0.787
23.650 2000 0.788 0.788 2000 0.788 0.788 0.788 0.788
23.675 2000 0.789 0.789 2000 0.789 0.789 0.789 0.789
23.700 2000 0.790 0.790 2000 0.790 0.790 0.790 0.790
23.725 2000 0.791 0.791 2000 0.791 0.791 0.791 0.791
23.750 2000 0.792 0.792 2000 0.792 0.792 0.792 0.792
23.775 2000 0.792 0.792 2000 0.792 0.792 0.792 0.792
23.800 2000 0.793 0.793 2000 0.793 0.793 0.793 0.793
23.825 2000 0.794 0.794 2000 0.794 0.794 0.794 0.794
23.850 2000 0.795 0.795 2000 0.795 0.795 0.795 0.795
23.875 2000 0.796 0.796 2000 0.796 0.796 0.796 0.796
23.900 2000 0.797 0.797 2000 0.797 0.797 0.797 0.797
23.925 2000 0.797 0.797 2000 0.797 0.797 0.797 0.797
23.950 2000 0.798 0.798 2000 0.798 0.798 0.798 0.798
23.975 2000 0.799 0.799 2000 0.799 0.799 0.799 0.799
24.000 2000 0.800 0.800 2000 0.800 0.800 0.800 0.800
24.025 2000 0.801 0.801 2000 0.801 0.801 0.801 0.801
24.050 2000 0.802 0.802 2000 0.802 0.802 0.802 0.802
24.075 2000 0.802 0.802 2000 0.802 0.802 0.802 0.802
24.100 2000 0.803 0.803 2000 0.803 0.803 0.803 0.803
24.125 2000 0.804 0.804 2000 0.804 0.804 0.804 0.804
24.150 2000 0.805 0.805 2000 0.805 0.805 0.805 0.805
24.175 2000 0.806 0.806 2000 0.806 0.806 0.806 0.806
24.200 2000 0.807 0.807 2000 0.807 0.807 0.807 0.807
24.225 2000 0.807 0.807 2000 0.807 0.807 0.807 0.807
24.250 2000 0.808 0.808 2000 0.808 0.808 0.808 0.808
24.275 2000 0.809 0.809 2000 0.809 0.809 0.809 0.809
24.300 2000 0.810 0.810 2000 0.810 0.810 0.810 0.810
24.325 2000 0.811 0.811 2000 0.811 0.811 0.811 0.811
24.350 2000 0.812 0.812 2000 0.812 0.812 0.812 0.812
24.375 2000 0.812 0.812 2000 0.812 0.812 0.812 0.812
24.400 2000 0.813 0.813 2000 0.813 0.813 0.813 0.813
24.425 2000 0.814 0.814 2000 0.814 0.814 0.814 0.814
24.450 2000 0.815 0.815 2000 0.815 0.815 0.815 0.815
24.475 2000 0.816 0.816 2000 0.816 0.816 0.816 0.816
24.500 2000 0.817 0.817 2000 0.817 0.817 0.817 0.817
24.525 2000 0.818 0.818 2000 0.818 0.818 0.818 0.818
24.550 2000 0.818 0.818 2000 0.818 0.818 0.818 0.818
24.575 2000 0.819 0.819 2000 0.819 0.819 0.819 0.819
24.600 2000 0.820 0.820 2000 0.820 0.820 0.820 0.820
24.625 2000 0.821 0.821 2000 0.821 0.821 0.821 0.821
24.650 2000 0.822 0.822 2000 0.822 0.822 0.822 0.822
24.675 2000 0.823 0.823 2000 0.823 0.823 0.823 0.823
24.700 2000 0.823 0.823 2000 0.823 0.823 0.823 0.823
24.725 2000 0.824 0.824 2000 0.824 0.824 0.824 0.824
24.750 2000 0.825 0.825 2000 0.825 0.825 0.825 0.825
24.775 2000 0.826 0.826 2000 0.826 0.826 0.826 0.826
24.800 2000 0.827 0.827 2000 0.827 0.827 0.827 0.827
24.825 2000 0.828 0.828 2000 0.828 0.828 0.828 0.828
24.850 2000 0.828 0.828 2000 0.828 0.828 0.828 0.828
24.875 2000 0.829 0.829 2000 0.829 0.829 0.829 0.829
24.900 2000 0.830 0.830 2000 0.830 0.830 0.830 0.830
24.925 2000 0.831 0.831 2000 0.831 0.831 0.831 0.831
24.950 2000 0.832 0.832 2000 0.832 0.832 0.832 0.832
24.975 2000 0.833 0.833 2000 0.833 0.833 0.833 0.833
25.000 2000 0.833 0.833 2000 0.833 0.833 0.833 0.833
25.025 2000 0.834 0.834 2000 0.834 0.834 0.834 0.834
25.050 2000 0.835 0.835 2000 0.835 0.835 0.835 0.835
25.075 2000 0.836 0.836 2000 0.836 0.836 0.836 0.836
25.100 2000 0.837 0.837 2000 0.837 0.837 0.837 0.837
25.125 2000 0.838 0.838 2000 0.838 0.838 0.838 0.838
25.150 2000 0.838 0.838 2000 0.838 0.838 0.838 0.838
25.175 2000 0.839 0.839 2000 0.839 0.839 0.839 0.839
25.200 2000 0.840 0.840 2000 0.840 0.840 0.840 0.840
25.225 2000 0.841 0.841 2000 0.841 0.841 0.841 0.841
25.250 2000 0.842 0.842 2000 0.842 0.842 0.842 0.842
25.275 2000 0.843 0.843 2000 0.843 0.843 0.843 0.843
25.300 2000 0.843 0.843 2000 0.843 0.843 0.843 0.843
25.325 2000 0.844 0.844 2000 0.844 0.844 0.844 0.844
25.350 2000 0.845 0.845 2000 0.845 0.845 0.845 0.845
25.375 2000 0.846 0.846 2000 0.846 0.846 0.846 0.846
25.400 2000 0.847 0.847 2000 0.847 0.847 0.847 0.847
25.425 2000 0.848 0.848 2000 0.848 0.848 0.848 0.848
25.450 2000 0.848 0.848 2000 0.848 0.848 0.848 0.848
25.475 2000 0.849 0.849 2000 0.849 0.849 0.849 0.849
25.500 2000 0.850 0.850 2000 0.850 0.850 0.850 0.850
25.525 2000 0.851 0.851 2000 0.851 0.851 0.851 0.851
25.550 2000 0.852 0.852 2000 0.852 0.852 0.852 0.852
25.575 2000 0.853 0.853 2000 0.853 0.853 0.853 0.853
25.600 2000 0.853 0.853 2000 0.853 0.853 0.853 0.853
25.625 2000 0.854 0.854 2000 0.854 0.854 0.854 0.854
25.650 2000 0.855 0.855 2000 0.855 0.855 0.855 0.855
25.675 2000 0.856 0.856 2000 0.856 0.856 0.856 0.856
25.700 2000 0.857 0.857 2000 0.857 0.857 0.857 0.857
25.725 2000 0.858 0.858 2000 0.858 0.858 0.858 0.858
25.750 2000 0.858 0.858 2000 0.858 0.858 0.858 0.858
25.775 2000 0.859 0.859 2000 0.859 0.859 0.859 0.859
25.800 2000 0.860 0.860 2000 0.860 0.860 0.860 0.860
25.825 2000 0.861 0.861 2000 0.861 0.861 0.861 0.861
25.850 2000 0.862 0.862 2000 0.862 0.862 0.862 0.862
25.875 2000 0.863 0.863 2000 0.863 0.863 0.863 0.863
25.900 2000 0.863 0.863 2000 0.863 0.863 0.863 0.863
25.925 2000 0.864 0.864 2000 0.864 0.864 0.864 0.864
25.950 2000 0.865 0.865 2000 0.865 0.865 0.865 0.865
25.975 2000 0.866 0.866 2000 0.866 0.866 0.866 0.866
26.000 2000 0.867 0.867 2000 0.867 0.867 0.867 0.867
26.025 2000 0.868 0.868 2000 0.868 0.868 0.868 0.868
26.050 2000 0.868 0.868 2000 0.868 0.868 0.868 0.868
26.075 2000 0.869 0.869 2000 0.869 0.869 0.869 0.869
26.100 2000 0.870 0.870 2000 0.870 0.870 0.870 0.870
26.125 2000 0.871 0.871 2000 0.871 0.871 0.871 0.871
26.150 2000 0.872 0.872 2000 0.872 0.872 0.872 0.872
26.175 2000 0.873 0.873 2000 0.873 0.873 0.873 0.873
26.200 2000 0.873 0.873 2000 0.873 0.873 0.873 0.873
26.225 2000 0.874 0.874 2000 0.874 0.874 0.874 0.874
26.250 2000 0.875 0.875 2000 0.875 0.875 0.875 0.875
26.275 2000 0.876 0.876 2000 0.876 0.876 0.876 0.876
26.300 2000 0.877 0.877 2000 0.877 0.877 0.877 0.877
26.325 2000 0.877 0.877 2000 0.877 0.877 0.877 0.877
26.350 2000 0.878 0.878 2000 0.878 0.878 0.878 0.878
26.375 2000 0.879 0.879 2000 0.879 0.879 0.879 0.879
26.400 2000 0.880 0.880 2000 0.880 0.880 0.880 0.880
26.425 2000 0.881 0.881 2000 0.881 0.881 0.881 0.881
26.450 2000 0.882 0.882 2000 0.882 0.882 0.882 0.882
26.475 2000 0.882 0.882 2000 0.882 0.882 0.882 0.882
26.500 2000 0.883 0.883 2000 0.883 0.883 0.883 0.883
26.525 2000 0.884 0.884 2000 0.884 0.884 0.884 0.884
26.550 2000 0.885 0.885 2000 0.885 0.885 0.885 0.885
26.575 2000 0.886 0.886 2000 0.886 0.886 0.886 0.886
26.600 2000 0.887 0.887 2000 0.887 0.887 0.887 0.887
26.625 2000 0.887 0.887 2000 0.887 0.887 0.887 0.887
26.650 2000 0.888 0.888 2000 0.888 0.888 0.888 0.888
26.675 2000 0.889 0.889 2000 0.889 0.889 0.889 0.889
26.700 2000 0.890 0.890 2000 0.890 0.890 0.890 0.890
26.725 2000 0.891 0.891 2000 0.891 0.891 0.891 0.891
26.750 2000 0.892 0.892 2000 0.892 0.892 0.892 0.892
26.775 2000 0.892 0.892 2000 0.892 0.892 0.892 0.892
26.800 2000 0.893 0.893 2000 0.893 0.893 0.893 0.893
26.825 2000 0.894 0.894 2000 0.894 0.894 0.894 0.894
26.850 2000 0.895 0.895 2000 0.895 0.895 0.895 0.895
26.875 2000 0.896 0.896 2000 0.896 0.896 0.896 0.896
26.900 2000 0.897 0.897 2000 0.897 0.897 0.897 0.897
26.925 2000 0.897 0.897 2000 0.897 0.897 0.897 0.897
26.950 2000 0.898 0.898 2000 0.898 0.898 0.898 0.898
26.975 2000 0.899 0.899 2000 0.899 0.899 0.899 0.899
27.000 2000 0.900 0.900 2000 0.900 0.900 0.900 0.900
27.025 2000 0.901 0.901 2000 0.901 0.901 0.901 0.901
27.050 2000 0.902 0.902 2000 0.902 0.902 0.902 0.902
27.075 2000 0.902 0.902 2000 0.902 0.902 0.902 0.902
27.100 2000 0.903 0.903 2000 0.903 0.903 0.903 0.903
27.125 2000 0.904 0.904 2000 0.904 0.904 0.904 0.904
27.150 2000 0.905 0.905 2000 0.905 0.905 0.905 0.905
27.175 2000 0.906 0.906 2000 0.906 0.906 0.906 0.906
27.200 2000 0.907 0.907 2000 0.907 0.907 0.907 0.907
27.225 2000 0.907 0.907 2000 0.907 0.907 0.907 0.907
27.250 2000 0.908 0.908 2000 0.908 0.908 0.908 0.908
27.275 2000 0.909 0.909 2000 0.909 0.909 0.909 0.909
27.300 2000 0.910 0.910 2000 0.910 0.910 0.910 0.910
27.325 2000 0.911 0.911 2000 0.911 0.911 0.911 0.911
27.350 2000 0.912 0.912 2000 0.912 0.912 0.912 0.912
27.375 2000 0.912 0.912 2000 0.912 0.912 0.912 0.912
27.400 2000 0.913 0.913 2000 0.913 0.913 0.913 0.913
27.425 2000 0.914 0.914 2000 0.914 0.914 0.914 0.914
27.450 2000 0.915 0.915 2000 0.915 0.915 0.915 0.915
27.475 2000 0.916 0.916 2000 0.916 0.916 0.916 0.916
27.500 2000 0.917 0.917 2000 0.917 0.917 0.917 0.917
27.525 2000 0.917 0.917 2000 0.917 0.917 0.917 0.917
27.550 2000 0.918 0.918 2000 0.918 0.918 0.918 0.918
