time[s] cpu.0.freq[Mhz] cpu.0.recload cpu.0.load cpu.1.freq[Mhz] cpu.1.recload cpu.1.load cpu.2.freq[Mhz] cpu.2.recload cpu.2.load cpu.3.freq[Mhz] cpu.3.recload cpu.3.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
0.525 2401 0.333 0.236 2401 0.333 0.236 2401 0.333 0.236 2401 0.250 0.177 2401 1.250 0.333 0.885 0.236
0.550 2401 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2401 0.000 0.000 0.000 0.000
0.575 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
0.600 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
0.625 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
0.650 2200 0.000 0.000 2200 0.667 0.515 2200 0.667 0.515 2200 0.000 0.000 2200 1.333 0.667 1.030 0.515
0.675 2200 0.667 0.515 2200 0.667 0.515 2200 0.333 0.258 2200 0.333 0.258 2200 2.000 0.667 1.545 0.515
0.700 2200 0.000 0.000 2200 0.500 0.386 2200 0.333 0.258 2200 1.000 0.773 2200 1.833 1.000 1.417 0.773
0.725 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.333 0.333 0.258 0.258
0.750 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
0.775 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
0.800 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.400 0.309 2200 0.733 0.400 0.567 0.309
0.825 1900 0.667 0.596 1900 0.333 0.298 1900 0.333 0.298 1900 0.667 0.596 1900 2.000 0.667 1.789 0.596
0.850 1900 1.000 0.895 1900 1.000 0.895 1900 0.667 0.596 1900 0.667 0.596 1900 3.333 1.000 2.982 0.895
0.875 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 4.000 1.000 3.579 0.895
0.900 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 4.000 1.000 3.579 0.895
0.925 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 4.000 1.000 3.579 0.895
0.950 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 0.333 0.298 1900 3.333 1.000 2.982 0.895
0.975 1900 1.000 0.895 1900 0.667 0.596 1900 1.000 0.895 1900 0.667 0.596 1900 3.333 1.000 2.982 0.895
1.000 1900 0.333 0.298 1900 0.667 0.596 1900 0.000 0.000 1900 1.000 0.895 1900 2.000 1.000 1.789 0.895
1.025 1900 0.333 0.298 1900 1.000 0.895 1900 0.333 0.298 1900 1.000 0.895 1900 2.667 1.000 2.386 0.895
1.050 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 4.000 1.000 3.579 0.895
1.075 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
1.100 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
1.125 2401 0.333 0.236 2401 0.667 0.472 2401 0.667 0.472 2401 0.667 0.472 2401 2.333 0.667 1.652 0.472
1.150 2401 0.667 0.472 2401 0.333 0.236 2401 0.333 0.236 2401 0.333 0.236 2401 1.667 0.667 1.180 0.472
1.175 2401 0.333 0.236 2401 0.000 0.000 2401 0.500 0.354 2401 0.667 0.472 2401 1.500 0.667 1.062 0.472
1.200 2401 0.250 0.177 2401 0.000 0.000 2401 0.200 0.142 2401 0.500 0.354 2401 0.950 0.500 0.673 0.354
1.225 2401 0.333 0.236 2401 0.667 0.472 2401 0.667 0.472 2401 0.333 0.236 2401 2.000 0.667 1.416 0.472
1.250 2401 0.333 0.236 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 1.333 1.000 0.944 0.708
1.275 2401 0.333 0.236 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.667 0.708 0.472
1.300 2401 0.000 0.000 2401 0.667 0.472 2401 0.333 0.236 2401 0.000 0.000 2401 1.000 0.667 0.708 0.472
1.325 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.236 2401 0.333 0.236 2401 1.000 0.333 0.708 0.236
1.350 2401 0.250 0.177 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.500 0.250 0.354 0.177
1.375 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
1.400 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.667 0.472 0.472
1.425 2401 0.333 0.236 2401 0.000 0.000 2401 0.500 0.354 2401 0.333 0.236 2401 1.167 0.500 0.826 0.354
1.450 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.333 0.333 0.236 0.236
1.475 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 1.000 0.708 2401 1.333 1.000 0.944 0.708
1.500 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.333 0.236 2401 0.583 0.333 0.413 0.236
1.525 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.250 0.177 0.177
1.550 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
1.575 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
1.600 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.250 0.193 2200 0.250 0.250 0.193 0.193
1.625 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 1.000 1.000 0.773 0.773
1.650 2200 0.000 0.000 2200 0.500 0.386 2200 0.500 0.386 2200 0.500 0.386 2200 1.500 0.500 1.159 0.386
1.675 2200 0.333 0.258 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
1.700 2200 0.667 0.515 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.667 0.515 0.515
1.725 2200 0.333 0.258 2200 1.000 0.773 2200 0.000 0.000 2200 0.333 0.258 2200 1.667 1.000 1.288 0.773
1.750 2200 0.333 0.258 2200 0.333 0.258 2200 0.667 0.515 2200 0.333 0.258 2200 1.667 0.667 1.288 0.515
1.775 2200 0.500 0.386 2200 0.750 0.580 2200 0.750 0.580 2200 0.750 0.580 2200 2.750 0.750 2.125 0.580
1.800 2200 0.000 0.000 2200 0.333 0.258 2200 0.333 0.258 2200 0.333 0.258 2200 1.000 0.333 0.773 0.258
1.825 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.333 0.258 0.258
1.850 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.250 0.193 2200 0.583 0.333 0.451 0.258
1.875 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
1.900 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.250 0.177 0.177
1.925 2401 0.250 0.177 2401 0.333 0.236 2401 0.333 0.236 2401 0.500 0.354 2401 1.417 0.500 1.003 0.354
1.950 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
1.975 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.025 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.050 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.250 0.250 0.177 0.177
2.075 2401 0.667 0.472 2401 0.000 0.000 2401 0.200 0.142 2401 0.000 0.000 2401 0.867 0.667 0.614 0.472
2.100 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.236 2401 0.667 0.333 0.472 0.236
2.125 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.472 2401 1.000 0.667 0.708 0.472
2.150 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
2.175 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.333 0.258 0.258
2.200 2200 0.250 0.193 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.250 0.250 0.193 0.193
2.225 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
2.250 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
2.275 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.333 0.258 0.258
2.300 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
2.325 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.333 0.258 0.258
2.350 2200 1.000 0.773 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 1.333 1.000 1.030 0.773
2.375 2200 1.000 0.773 2200 0.000 0.000 2200 0.250 0.193 2200 0.000 0.000 2200 1.250 1.000 0.966 0.773
2.400 2200 1.000 0.773 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 1.000 0.773 0.773
2.425 1900 0.667 0.596 1900 1.000 0.895 1900 1.000 0.895 1900 1.000 0.895 1900 3.667 1.000 3.281 0.895
2.450 1900 0.000 0.000 1900 0.667 0.596 1900 1.000 0.895 1900 0.000 0.000 1900 1.667 1.000 1.491 0.895
2.475 1900 0.333 0.298 1900 0.000 0.000 1900 1.000 0.895 1900 0.000 0.000 1900 1.333 1.000 1.193 0.895
2.500 1900 0.000 0.000 1900 0.250 0.224 1900 1.000 0.895 1900 0.000 0.000 1900 1.250 1.000 1.118 0.895
2.525 1900 0.000 0.000 1900 0.000 0.000 1900 1.000 0.895 1900 0.000 0.000 1900 1.000 1.000 0.895 0.895
2.550 1900 0.000 0.000 1900 0.667 0.596 1900 0.667 0.596 1900 0.000 0.000 1900 1.333 0.667 1.193 0.596
2.575 1900 0.667 0.596 1900 1.000 0.895 1900 0.333 0.298 1900 0.500 0.447 1900 2.500 1.000 2.237 0.895
2.600 1900 1.000 0.895 1900 0.667 0.596 1900 0.000 0.000 1900 0.000 0.000 1900 1.667 1.000 1.491 0.895
2.625 1900 1.000 0.895 1900 1.000 0.895 1900 0.000 0.000 1900 0.000 0.000 1900 2.000 1.000 1.789 0.895
2.650 1900 0.667 0.596 1900 0.333 0.298 1900 0.333 0.298 1900 0.667 0.596 1900 2.000 0.667 1.789 0.596
2.675 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.667 1.000 1.180 0.708
2.700 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.472 2401 1.667 1.000 1.180 0.708
2.725 2401 1.000 0.708 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 1.333 1.000 0.944 0.708
2.750 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 1.333 1.000 0.944 0.708
2.775 2401 1.000 0.708 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.177 2401 1.500 1.000 1.062 0.708
2.800 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.472 2401 1.000 0.667 0.708 0.472
2.825 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.000 1.000 0.708 0.708
2.850 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.000 1.000 0.708 0.708
2.875 2401 0.000 0.000 2401 0.333 0.236 2401 0.167 0.118 2401 0.667 0.472 2401 1.167 0.667 0.826 0.472
2.900 2401 1.000 0.708 2401 1.000 0.708 2401 0.667 0.472 2401 1.000 0.708 2401 3.667 1.000 2.596 0.708
2.925 2401 0.750 0.531 2401 0.750 0.531 2401 0.750 0.531 2401 1.000 0.708 2401 3.250 1.000 2.301 0.708
2.950 2401 1.000 0.708 2401 1.000 0.708 2401 0.333 0.236 2401 1.000 0.708 2401 3.333 1.000 2.360 0.708
2.975 2401 0.000 0.000 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 3.000 1.000 2.124 0.708
3.000 2401 0.333 0.236 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 3.333 1.000 2.360 0.708
3.025 2401 0.333 0.236 2401 1.000 0.708 2401 1.000 0.708 2401 0.667 0.472 2401 3.000 1.000 2.124 0.708
3.050 2401 1.000 0.708 2401 1.000 0.708 2401 0.667 0.472 2401 1.000 0.708 2401 3.667 1.000 2.596 0.708
3.075 2401 1.000 0.708 2401 1.000 0.708 2401 0.750 0.531 2401 1.000 0.708 2401 3.750 1.000 2.655 0.708
3.100 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
3.125 2401 0.333 0.236 2401 0.667 0.472 2401 0.333 0.236 2401 0.667 0.472 2401 2.000 0.667 1.416 0.472
3.150 2401 0.667 0.472 2401 1.000 0.708 2401 0.333 0.236 2401 0.667 0.472 2401 2.667 1.000 1.888 0.708
3.175 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.200 2401 0.000 0.000 2401 0.200 0.142 2401 0.500 0.354 2401 0.000 0.000 2401 0.700 0.500 0.496 0.354
3.225 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.250 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.275 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.300 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.325 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.350 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.177 2401 0.500 0.354 2401 1.000 0.500 0.708 0.354
3.375 2401 0.333 0.236 2401 0.500 0.354 2401 1.000 0.708 2401 0.000 0.000 2401 1.833 1.000 1.298 0.708
3.400 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 1.000 1.000 0.708 0.708
3.425 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 0.333 0.236 2401 3.333 1.000 2.360 0.708
3.450 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 1.000 0.773 2200 1.333 1.000 1.030 0.773
3.475 2200 0.667 0.515 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 1.667 1.000 1.288 0.773
3.500 2200 0.250 0.193 2200 0.250 0.193 2200 0.000 0.000 2200 1.000 0.773 2200 1.500 1.000 1.159 0.773
3.525 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 1.333 1.000 1.030 0.773
3.550 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 1.000 0.773 2200 2.000 1.000 1.545 0.773
3.575 2200 0.333 0.258 2200 0.333 0.258 2200 0.667 0.515 2200 1.000 0.773 2200 2.333 1.000 1.803 0.773
3.600 2200 0.333 0.258 2200 0.000 0.000 2200 0.333 0.258 2200 1.000 0.773 2200 1.667 1.000 1.288 0.773
3.625 2200 0.000 0.000 2200 0.000 0.000 2200 0.500 0.386 2200 0.000 0.000 2200 0.500 0.500 0.386 0.386
3.650 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
3.675 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
3.700 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.725 2401 0.000 0.000 2401 0.000 0.000 2401 0.500 0.354 2401 0.000 0.000 2401 0.500 0.500 0.354 0.354
3.750 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.775 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.800 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.177 2401 0.000 0.000 2401 0.500 0.250 0.354 0.177
3.825 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.850 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.875 2401 0.333 0.236 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
3.900 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.925 2401 0.000 0.000 2401 0.750 0.531 2401 0.000 0.000 2401 0.500 0.354 2401 1.250 0.750 0.885 0.531
3.950 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.975 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
4.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.333 0.258 0.258
4.025 2200 0.333 0.258 2200 0.000 0.000 2200 0.333 0.258 2200 0.667 0.515 2200 1.333 0.667 1.030 0.515
4.050 2200 0.750 0.580 2200 0.250 0.193 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.750 0.773 0.580
4.075 2200 0.333 0.258 2200 0.333 0.258 2200 0.333 0.258 2200 0.000 0.000 2200 1.000 0.333 0.773 0.258
4.100 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.515 2200 0.667 0.667 0.515 0.515
4.125 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.333 0.333 0.258 0.258
4.150 2200 0.333 0.258 2200 1.000 0.773 2200 0.000 0.000 2200 0.000 0.000 2200 1.333 1.000 1.030 0.773
4.175 2200 0.000 0.000 2200 0.200 0.155 2200 0.000 0.000 2200 0.000 0.000 2200 0.200 0.200 0.155 0.155
4.200 2200 0.250 0.193 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.250 0.250 0.193 0.193
4.225 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.333 0.333 0.258 0.258
4.250 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.333 0.298 0.298
4.275 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.333 0.298 0.298
4.300 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
4.325 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.333 0.298 0.298
4.350 1900 0.000 0.000 1900 0.250 0.224 1900 0.400 0.358 1900 0.000 0.000 1900 0.650 0.400 0.582 0.358
4.375 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
4.400 1900 1.000 0.895 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 1.000 1.000 0.895 0.895
4.425 1900 1.000 0.895 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 1.000 1.000 0.895 0.895
4.450 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
4.475 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
4.500 1700 0.500 0.500 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.500 0.500 0.500 0.500
4.525 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.333 0.333 1700 0.333 0.333 0.333 0.333
4.550 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
4.575 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
4.600 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
4.625 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
4.650 1700 0.250 0.250 1700 0.000 0.000 1700 0.250 0.250 1700 0.000 0.000 1700 0.500 0.250 0.500 0.250
4.675 1700 0.000 0.000 1700 0.250 0.250 1700 0.000 0.000 1700 0.000 0.000 1700 0.250 0.250 0.250 0.250
4.700 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
4.725 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 1700 0.000 0.000 0.000 0.000
4.750 1500 0.333 0.378 1500 0.167 0.189 1500 0.000 0.000 1500 0.000 0.000 1500 0.500 0.333 0.567 0.378
4.775 1500 1.000 1.133 1500 0.000 0.000 1500 0.500 0.567 1500 0.500 0.567 1500 2.000 1.000 2.267 1.133
4.800 1500 1.000 1.311 1500 0.333 0.378 1500 0.667 0.756 1500 0.333 0.378 1500 2.333 1.000 2.822 1.311
4.825 1500 0.000 0.311 1500 0.000 0.000 1500 1.000 1.133 1500 0.000 0.000 1500 1.000 1.000 1.444 1.133
4.850 1500 0.000 0.000 1500 0.333 0.378 1500 1.000 1.267 1500 0.333 0.378 1500 1.667 1.000 2.022 1.267
4.875 1500 0.333 0.378 1500 1.000 1.133 1500 1.000 1.400 1500 0.667 0.756 1500 3.000 1.000 3.667 1.400
4.900 1500 1.000 1.133 1500 0.667 0.889 1500 0.667 1.156 1500 1.000 1.133 1500 3.333 1.000 4.311 1.156
4.925 1500 1.000 1.233 1500 1.000 1.133 1500 1.000 1.250 1500 1.000 1.233 1500 4.000 1.000 4.850 1.250
4.950 1500 1.000 1.444 1500 1.000 1.311 1500 1.000 1.467 1500 1.000 1.444 1500 4.000 1.000 5.667 1.467
4.975 1500 1.000 1.578 1500 1.000 1.444 1500 1.000 1.600 1500 1.000 1.578 1500 4.000 1.000 6.200 1.600
5.000 2401 1.000 1.069 2401 1.000 0.986 2401 1.000 1.083 2401 1.000 1.069 2401 4.000 1.000 4.207 1.083
5.025 2401 1.000 0.777 2401 1.000 0.708 2401 1.000 0.791 2401 1.000 0.777 2401 4.000 1.000 3.053 0.791
5.050 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
5.075 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
5.100 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
