time[s] cpu.0.freq[Mhz] cpu.0.recload cpu.0.load cpu.1.freq[Mhz] cpu.1.recload cpu.1.load cpu.2.freq[Mhz] cpu.2.recload cpu.2.load cpu.3.freq[Mhz] cpu.3.recload cpu.3.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
0.525 2401 0.333 0.236 2401 0.333 0.236 2401 0.333 0.236 2401 0.250 0.177 2401 1.250 0.333 0.885 0.236
0.550 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
0.575 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
0.600 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
0.625 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
0.650 2401 0.000 0.000 2401 0.667 0.472 2401 0.667 0.472 2401 0.000 0.000 2401 1.333 0.667 0.944 0.472
0.675 2401 0.667 0.472 2401 0.667 0.472 2401 0.333 0.236 2401 0.333 0.236 2401 2.000 0.667 1.416 0.472
0.700 2401 0.000 0.000 2401 0.500 0.354 2401 0.333 0.236 2401 1.000 0.708 2401 1.833 1.000 1.298 0.708
0.725 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
0.750 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
0.775 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
0.800 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.400 0.283 2401 0.733 0.400 0.519 0.283
0.825 2401 0.667 0.472 2401 0.333 0.236 2401 0.333 0.236 2401 0.667 0.472 2401 2.000 0.667 1.416 0.472
0.850 2401 1.000 0.708 2401 1.000 0.708 2401 0.667 0.472 2401 0.667 0.472 2401 3.333 1.000 2.360 0.708
0.875 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
0.900 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
0.925 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
0.950 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 0.333 0.236 2401 3.333 1.000 2.360 0.708
0.975 2401 1.000 0.708 2401 0.667 0.472 2401 1.000 0.708 2401 0.667 0.472 2401 3.333 1.000 2.360 0.708
1.000 2401 0.333 0.236 2401 0.667 0.472 2401 0.000 0.000 2401 1.000 0.708 2401 2.000 1.000 1.416 0.708
1.025 2401 0.333 0.236 2401 1.000 0.708 2401 0.333 0.236 2401 1.000 0.708 2401 2.667 1.000 1.888 0.708
1.050 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
1.075 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
1.100 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
1.125 2401 0.333 0.236 2401 0.667 0.472 2401 0.667 0.472 2401 0.667 0.472 2401 2.333 0.667 1.652 0.472
1.150 2401 0.667 0.472 2401 0.333 0.236 2401 0.333 0.236 2401 0.333 0.236 2401 1.667 0.667 1.180 0.472
1.175 2401 0.333 0.236 2401 0.000 0.000 2401 0.500 0.354 2401 0.667 0.472 2401 1.500 0.667 1.062 0.472
1.200 2401 0.250 0.177 2401 0.000 0.000 2401 0.200 0.142 2401 0.500 0.354 2401 0.950 0.500 0.673 0.354
1.225 2401 0.333 0.236 2401 0.667 0.472 2401 0.667 0.472 2401 0.333 0.236 2401 2.000 0.667 1.416 0.472
1.250 2401 0.333 0.236 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 1.333 1.000 0.944 0.708
1.275 2401 0.333 0.236 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.667 0.708 0.472
1.300 2401 0.000 0.000 2401 0.667 0.472 2401 0.333 0.236 2401 0.000 0.000 2401 1.000 0.667 0.708 0.472
1.325 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.236 2401 0.333 0.236 2401 1.000 0.333 0.708 0.236
1.350 2401 0.250 0.177 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.500 0.250 0.354 0.177
1.375 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
1.400 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.667 0.472 0.472
1.425 2401 0.333 0.236 2401 0.000 0.000 2401 0.500 0.354 2401 0.333 0.236 2401 1.167 0.500 0.826 0.354
1.450 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.333 0.333 0.236 0.236
1.475 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 1.000 0.708 2401 1.333 1.000 0.944 0.708
1.500 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.333 0.236 2401 0.583 0.333 0.413 0.236
1.525 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.250 0.177 0.177
1.550 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
1.575 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
1.600 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.250 0.177 0.177
1.625 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.000 1.000 0.708 0.708
1.650 2401 0.000 0.000 2401 0.500 0.354 2401 0.500 0.354 2401 0.500 0.354 2401 1.500 0.500 1.062 0.354
1.675 2401 0.333 0.236 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
1.700 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.667 0.472 0.472
1.725 2401 0.333 0.236 2401 1.000 0.708 2401 0.000 0.000 2401 0.333 0.236 2401 1.667 1.000 1.180 0.708
1.750 2401 0.333 0.236 2401 0.333 0.236 2401 0.667 0.472 2401 0.333 0.236 2401 1.667 0.667 1.180 0.472
1.775 2401 0.500 0.354 2401 0.750 0.531 2401 0.750 0.531 2401 0.750 0.531 2401 2.750 0.750 1.947 0.531
1.800 2401 0.000 0.000 2401 0.333 0.236 2401 0.333 0.236 2401 0.333 0.236 2401 1.000 0.333 0.708 0.236
1.825 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
1.850 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.177 2401 0.583 0.333 0.413 0.236
1.875 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
1.900 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.250 0.177 0.177
1.925 2401 0.250 0.177 2401 0.333 0.236 2401 0.333 0.236 2401 0.500 0.354 2401 1.417 0.500 1.003 0.354
1.950 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
1.975 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.025 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.050 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.250 0.250 0.177 0.177
2.075 2401 0.667 0.472 2401 0.000 0.000 2401 0.200 0.142 2401 0.000 0.000 2401 0.867 0.667 0.614 0.472
2.100 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.236 2401 0.667 0.333 0.472 0.236
2.125 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.472 2401 1.000 0.667 0.708 0.472
2.150 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.175 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
2.200 2401 0.250 0.177 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.250 0.177 0.177
2.225 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.250 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.275 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
2.300 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
2.325 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
2.350 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 1.333 1.000 0.944 0.708
2.375 2401 1.000 0.708 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 1.250 1.000 0.885 0.708
2.400 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 1.000 0.708 0.708
2.425 2401 0.667 0.472 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 3.667 1.000 2.596 0.708
2.450 2401 0.000 0.000 2401 0.667 0.472 2401 1.000 0.708 2401 0.000 0.000 2401 1.667 1.000 1.180 0.708
2.475 2401 0.333 0.236 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 1.333 1.000 0.944 0.708
2.500 2401 0.000 0.000 2401 0.250 0.177 2401 1.000 0.708 2401 0.000 0.000 2401 1.250 1.000 0.885 0.708
2.525 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 1.000 1.000 0.708 0.708
2.550 2401 0.000 0.000 2401 0.667 0.472 2401 0.667 0.472 2401 0.000 0.000 2401 1.333 0.667 0.944 0.472
2.575 2401 0.667 0.472 2401 1.000 0.708 2401 0.333 0.236 2401 0.500 0.354 2401 2.500 1.000 1.770 0.708
2.600 2401 1.000 0.708 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 1.667 1.000 1.180 0.708
2.625 2401 1.000 0.708 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 2.000 1.000 1.416 0.708
2.650 2401 0.667 0.472 2401 0.333 0.236 2401 0.333 0.236 2401 0.667 0.472 2401 2.000 0.667 1.416 0.472
2.675 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.667 1.000 1.180 0.708
2.700 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.472 2401 1.667 1.000 1.180 0.708
2.725 2401 1.000 0.708 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 1.333 1.000 0.944 0.708
2.750 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 1.333 1.000 0.944 0.708
2.775 2401 1.000 0.708 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.177 2401 1.500 1.000 1.062 0.708
2.800 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.472 2401 1.000 0.667 0.708 0.472
2.825 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.000 1.000 0.708 0.708
2.850 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.000 1.000 0.708 0.708
2.875 2401 0.000 0.000 2401 0.333 0.236 2401 0.167 0.118 2401 0.667 0.472 2401 1.167 0.667 0.826 0.472
2.900 2401 1.000 0.708 2401 1.000 0.708 2401 0.667 0.472 2401 1.000 0.708 2401 3.667 1.000 2.596 0.708
2.925 2401 0.750 0.531 2401 0.750 0.531 2401 0.750 0.531 2401 1.000 0.708 2401 3.250 1.000 2.301 0.708
2.950 2401 1.000 0.708 2401 1.000 0.708 2401 0.333 0.236 2401 1.000 0.708 2401 3.333 1.000 2.360 0.708
2.975 2401 0.000 0.000 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 3.000 1.000 2.124 0.708
3.000 2401 0.333 0.236 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 3.333 1.000 2.360 0.708
3.025 2401 0.333 0.236 2401 1.000 0.708 2401 1.000 0.708 2401 0.667 0.472 2401 3.000 1.000 2.124 0.708
3.050 2401 1.000 0.708 2401 1.000 0.708 2401 0.667 0.472 2401 1.000 0.708 2401 3.667 1.000 2.596 0.708
3.075 2401 1.000 0.708 2401 1.000 0.708 2401 0.750 0.531 2401 1.000 0.708 2401 3.750 1.000 2.655 0.708
3.100 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
3.125 2401 0.333 0.236 2401 0.667 0.472 2401 0.333 0.236 2401 0.667 0.472 2401 2.000 0.667 1.416 0.472
3.150 2401 0.667 0.472 2401 1.000 0.708 2401 0.333 0.236 2401 0.667 0.472 2401 2.667 1.000 1.888 0.708
3.175 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.200 2401 0.000 0.000 2401 0.200 0.142 2401 0.500 0.354 2401 0.000 0.000 2401 0.700 0.500 0.496 0.354
3.225 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.250 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.275 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.300 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.325 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.350 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.177 2401 0.500 0.354 2401 1.000 0.500 0.708 0.354
3.375 2401 0.333 0.236 2401 0.500 0.354 2401 1.000 0.708 2401 0.000 0.000 2401 1.833 1.000 1.298 0.708
3.400 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 1.000 1.000 0.708 0.708
3.425 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 0.333 0.236 2401 3.333 1.000 2.360 0.708
3.450 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 1.000 0.708 2401 1.333 1.000 0.944 0.708
3.475 2401 0.667 0.472 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.667 1.000 1.180 0.708
3.500 2401 0.250 0.177 2401 0.250 0.177 2401 0.000 0.000 2401 1.000 0.708 2401 1.500 1.000 1.062 0.708
3.525 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 1.333 1.000 0.944 0.708
3.550 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 1.000 0.708 2401 2.000 1.000 1.416 0.708
3.575 2401 0.333 0.236 2401 0.333 0.236 2401 0.667 0.472 2401 1.000 0.708 2401 2.333 1.000 1.652 0.708
3.600 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.236 2401 1.000 0.708 2401 1.667 1.000 1.180 0.708
3.625 2401 0.000 0.000 2401 0.000 0.000 2401 0.500 0.354 2401 0.000 0.000 2401 0.500 0.500 0.354 0.354
3.650 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.675 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.700 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.725 2401 0.000 0.000 2401 0.000 0.000 2401 0.500 0.354 2401 0.000 0.000 2401 0.500 0.500 0.354 0.354
3.750 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.775 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.800 2401 0.000 0.000 2401 0.250 0.177 2401 0.250 0.177 2401 0.000 0.000 2401 0.500 0.250 0.354 0.177
3.825 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.850 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.875 2401 0.333 0.236 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
3.900 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
3.925 2401 0.000 0.000 2401 0.750 0.531 2401 0.000 0.000 2401 0.500 0.354 2401 1.250 0.750 0.885 0.531
3.950 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
3.975 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
4.025 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.236 2401 0.667 0.472 2401 1.333 0.667 0.944 0.472
4.050 2401 0.750 0.531 2401 0.250 0.177 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.750 0.708 0.531
4.075 2401 0.333 0.236 2401 0.333 0.236 2401 0.333 0.236 2401 0.000 0.000 2401 1.000 0.333 0.708 0.236
4.100 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.472 2401 0.667 0.667 0.472 0.472
4.125 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
4.150 2401 0.333 0.236 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 1.333 1.000 0.944 0.708
4.175 2401 0.000 0.000 2401 0.200 0.142 2401 0.000 0.000 2401 0.000 0.000 2401 0.200 0.200 0.142 0.142
4.200 2401 0.250 0.177 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.250 0.177 0.177
4.225 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
4.250 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
4.275 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
4.300 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.325 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.333 0.236 0.236
4.350 2401 0.000 0.000 2401 0.250 0.177 2401 0.400 0.283 2401 0.000 0.000 2401 0.650 0.400 0.460 0.283
4.375 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.400 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 1.000 0.708 0.708
4.425 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 1.000 0.708 0.708
4.450 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.475 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.500 2401 0.500 0.354 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.500 0.500 0.354 0.354
4.525 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.333 0.333 0.236 0.236
4.550 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.575 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.600 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.625 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.650 2401 0.250 0.177 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.500 0.250 0.354 0.177
4.675 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.250 0.177 0.177
4.700 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.725 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
4.750 2401 0.333 0.236 2401 0.167 0.118 2401 0.000 0.000 2401 0.000 0.000 2401 0.500 0.333 0.354 0.236
4.775 2401 1.000 0.708 2401 0.000 0.000 2401 0.500 0.354 2401 0.500 0.354 2401 2.000 1.000 1.416 0.708
4.800 2401 1.000 0.708 2401 0.333 0.236 2401 0.667 0.472 2401 0.333 0.236 2401 2.333 1.000 1.652 0.708
4.825 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 1.000 1.000 0.708 0.708
4.850 2401 0.000 0.000 2401 0.333 0.236 2401 1.000 0.708 2401 0.333 0.236 2401 1.667 1.000 1.180 0.708
4.875 2401 0.333 0.236 2401 1.000 0.708 2401 1.000 0.708 2401 0.667 0.472 2401 3.000 1.000 2.124 0.708
4.900 2401 1.000 0.708 2401 0.667 0.472 2401 0.667 0.472 2401 1.000 0.708 2401 3.333 1.000 2.360 0.708
4.925 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
4.950 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
4.975 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
5.000 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
5.025 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
5.050 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
5.075 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
5.100 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 1.000 0.708 2401 4.000 1.000 2.832 0.708
